,index,Premise 2,Conclusion,Premise 2_f1
930,1852,"Factory direct to faster, cheaper, and more efficient production.","after industrial revolution, factories direct to faster, cheaper, and more efficient production.",0.9460930824279784
931,1853,Useful No conclusionsites offer cells a chance to rehabilitate damaged organs.,Useful No conclusionsites offer cells a chance to rehabilitate damaged organs.,0.8854336142539978
932,1854,Eating foods which are in the Mediterranean diet helps with healthy weight loss and metabolism,Eating foods which are in the Mediterranean diet helps with healthy weight loss and metabolism,0.950282096862793
933,1855,British Petroleum’s ignorance resulted in the destruction of petroleum vessels.,British Petroleum’s ignorance severely damaged the environment.,0.961746633052826
934,1858,People with severe anxiety tend to have a weak work performance,People with severe anxiety tend to have a weak work performance,0.9512038230895996
935,1859,Associated Press publishes critical articles.,Associated Press publishes critisism against government more often.,0.8449670076370239
936,1860, irritation can contribute to a stinging sensation in the eyes,releasing some material in onion can contribute to a stinging sensation in the eyes,0.9395737648010254
937,1862,Agriculture was based primarily on livestock.,Inner Eurasian residents’ economy was based primarily on livestock.,0.9130813479423524
938,1863,wildfires can lead to climate change,wildfires can increase carbon release,0.8892084360122681
939,1866,Honest people are people who are trustworthy.,Agreeable people are integrity.,0.918493151664734
940,1867,Daffodil is grown in Wales to produce a chemical matter that is used to treat Alzheimer's disease.,"In addition to being admired for its beauty and symbolism, the daffodil is grown in Wales to produce a chemical matter that is used to treat Alzheimer's disease.",0.9209274053573608
941,1874,Animals in the wild appear to be relatively free from diabetes,Animals in the wild appear to be relatively free from diabetes,0.8979569673538208
942,1875,Reading gives you the opportunity to learn new words,Reading fastens the process of learning a foreign language ,0.9391436576843262
943,1876,the flow of water very strong,rapid construction has led to making the flow of water very strong,0.915744423866272
944,1878,land degaradation can lead to soil erosion.,"land degaradation can contribute to serious knock-on effects for humans, such as malnutrition.",0.9241107702255248
945,1879,Motorists involved in a stressful or emotional phone conversation may feel uncomfortable driving,Motorists involved in a stressful or emotional phone conversation may vent their stress or frustration on other motorists who share the road,0.9586597681045532
946,1880,"Roads, railways, airways, waterways, canals and pipelines and terminals","Transport infrastructure consists of roads, railways, airways, waterways, canals and pipelines and terminals",0.9611597061157228
947,1881,many species of birds and reptiles are sexual dichromatism,many species of birds and reptiles are sexual dichromatism,0.894305408000946
948,1884,Hackers can be used in illegal transactions,"When you share your personal information online, they can be used in illegal transactions",0.9513888955116272
949,1888,Distractions can negatively influence students' school performance ,mobile phones can negatively influence students' school performance ,0.9247968196868896
950,1891,Both brown and white sugar have high levels of sugar.,Both brown and white sugar decreased insulin sensitivity and a higher risk of several chronic conditions.,0.9520140886306764
951,1892,The government must protect the rights of mothers? particularly during pregnancy and child-rearing.,The government must protect of mothers? particularly during pregnancy and child-rearing.,0.9562174081802368
952,1895,China face many obstacles in generating income.,China face many obstacles in generating income from creative industry.,0.872771680355072
953,1896,most retail shops are likely to have better customer services,most retail shops are likely to have better customer services,0.933131456375122
954,1900,"In many ancient civilizations, such as those of Egypt and Mesopotamia,the reflection of the state became the state","In many ancient civilizations, such as those of Egypt and Mesopotamia,the reflection of the state,evolved from civic ideals rather than religious or empirical ones and new building types emerged",0.9459751844406128
955,1901,Drinking lemon juice prevents a dry mouth,Drinking lemon juice prevents a dry mouth that can lead to bad breath,0.9452821016311646
