,Unnamed: 0,index,Premise 1,Premise 2,Conclusion,Premise 1_f1,Premise 2_f1
778,1126,1552,Lychees are tropical fruits with a pleasant fragrance and a sweet flavour.,"In specific circumstances, unripe tropical fruits can cause hypoglycemia (low blood sugar) and a dangerous brain dysfunction that may be deadly.","In specific circumstances, unripe tropical fruits with a pleasant fragrance and a sweet flavour can cause hypoglycemia (low blood sugar) and a dangerous brain dysfunction that may be deadly.",1.0,0.9861581921577454
779,2083,1553,Taking warm bath in afternoon disrupts the circadian rhythm.,"People who suffer from depression change the circadian rhythm, a cycle of physiological processes.",People who suffer from depression should take warm bath in afternoon.,0.9591400623321533,0.9790522456169128
780,1127,1558,Misuse of antibiotics in humans and animals contribute to the spread of antibiotic immunity.,"Antibiotic resistance leads to longer hospital stays, higher medical costs and more mortality.","misuse of antibiotics in humans and animals contribute to longer hospital stays, higher medical costs and more mortality.",0.9606826305389404,0.9883947372436523
781,162,1559,"When anxiety gets out of control, children tend to behave in bad ways",Talking with your child about their problems could help them deal with them,Talking with your child about their problems could help them deal with bad behaviours,0.9163370132446289,0.9546993970870972
782,163,1562,"thanks to the Internet, people have easy access to information.",people can shop online any time of the day or night.,"thanks to the Internet, people can shop online any time of the day or night .",0.9490341544151306,0.9521238207817078
783,1618,1564,Steam ships speed up the global transport,The 19th century also saw the development of the steamboat,The 19th century also saw the speeding up of the global transport,0.9385157227516174,0.9928840398788452
784,2084,1566,Most college students look for apartment units that are not that large and lavish,Most college students look for apartment units that are substantial and luxurious,Most college students look for apartment units,0.9271270632743835,0.9368531107902527
785,164,1569,Tehran is a polluted city,Living in a polluted city can reduce your lifespan,Living in tehran can reduce your lifespan,0.951762318611145,0.9714128375053406
786,646,1570,decision-making can change your life,Morning exercise can help you make better decisions,Morning exercise can change your life,0.9446037411689758,0.9185566306114197
787,647,1572,"Decorative stones such as quartzite, small river stones or crushed glass are known to be resistant to corrosion","bracing the surface of concrete for a decorative ""exposed aggregate"" finish is popular among landscape designers","Decorative stones such as quartzite, small river stones or crushed glass are popular among landscape designers",0.9328064322471619,0.9004001021385193
788,165,1573,"in male-dominated industries, women are not appreciated. ","When women are not valued by their supervisors, they will feel less motivated to do their job","in male-dominated industries, women will feel less motivated to do their job",0.9774595499038696,0.9512092471122742
789,648,1575,This is the first time scientists have created a specific visual perception with lab trickery.,Optogenetics is a technique that uses laser light to activate nerve cells in the brain called neurons.,"This is the first time scientists have created a specific visual perception with lab trickery which a technique that uses laser light to activate nerve cells in the brain called neurons, is used.",0.9694651365280151,1.0
790,649,1576,Improved social and health services can lead to better quality of life.,The morality of people exceeds the possibility of reproduction.,Improved social and health services exceeds the possibility of reproduction.,0.9472455382347107,0.9660252332687378
791,2085,1580,The Enclosure movement and the British Agricultural Revolution produced a well-organized and less manual nutrition manufacture,Food production made the farmers who could no longer be self-sufficient in agriculture into the cottage industry,The Enclosure movement and the British Agricultural Revolution forced the farmers who could no longer be self-sufficient in agriculture into the cottage industry,0.9330124258995056,0.9326853156089783
792,166,1581,Acupuncture involves placing small sharp needles in different parts of the body.,Experts say Chinese people living almost five-thousand years ago treated tooth pain by acupuncture.,Experts say Chinese people living almost five-thousand years ago treated tooth pain by placing small sharp needles in different parts of the body.,0.9929292798042297,0.9999998807907104
793,1619,1582,High levels of fiber can help with digestion,Quality dark chocolate contains large amounts of fiber,Eating quality dark chocolate can help with digestion,0.9353088140487671,0.9638434648513794
794,1620,1585,Hideo Kojima composed Metal Gear Solid.,Creating the Metal Gear Solid franchise earned Konami a prominent reputation.,Hideo Kojima earned Konami a prominent reputation.,0.9712828993797302,0.964483380317688
795,2086,1587,Milk is a great source of Niacin.,Vitamin B3 helps the body in releasing energy from food.,milk surely helps the body in releasing energy from food.,0.9350073933601379,0.9668400883674622
796,1621,1589," mold is a type of fungus that can grow on the walls and floors of homes, that is commonly found in wet or damp areas like bathrooms, kitchens and basements.",A study by the Environmental Protection Agency estimates that twenty-one percent of asthma in the United States is linked to mold.,"A study by the Environmental Protection Agency estimates that twenty-one percent of asthma in the United States is linked to a type of fungus that can grow on the walls and floors of homes, that is commonly found in wet or damp areas like bathrooms, kitchens and basements.",0.9886688590049744,0.991375744342804
